SIREN,Dénomination,SIRET,Code APE,Procédures collectives (type),Procédures collectives (date),Code postal,Date de création,Tranche effectifs,Catégorie juridique (Niveau I),Capital souscrit non appelé (I) (AA) 2016 (€),TOTAL (II) (net) (BJNET) 2016 (€),"Matières premières, approvisionnements (net) (BLNET) 2016 (€)",En cours de production de biens (net) (BNNET) 2016 (€),En cours de production de services (net) (BPNET) 2016 (€),Produits intermédiaires et finis (net) (BRNET) 2016 (€),Marchandises (net) (BTNET) 2016 (€),Avances et acomptes versés sur commandes (net) (BVNET) 2016 (€),Clients et comptes rattachés (3) (net) (BXNET) 2016 (€),Autres créances (3) (net) (BZNET) 2016 (€),"Capital souscrit et appelé, non versé (net) (CBNET) 2016 (€)",Valeurs mobilières de placement (net) (CDNET) 2016 (€),Disponibilités (net) (CFNET) 2016 (€),Charges constatées d'avance (3) (net) (CHNET) 2016 (€),TOTAL (III) (net) (CJNET) 2016 (€),Primes de remboursement des obligations (CM) 2016 (€),Ecarts de conversion actif (CN) 2016 (€),TOTAL GENERAL(I à VI) (net) (CONET) 2016 (€),Capital social ou individuel (1) (DA) 2016 (€),Report à nouveau (DH) 2016 (€),RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2016 (€),TOTAL (I) (DL) 2016 (€),TOTAL(II) (DO) 2016 (€),TOTAL (III) (DR) 2016 (€),Autres emprunts obligataires (DT) 2016 (€),Emprunts obligataires convertibles (DS) 2016 (€),Emprunts et dettes auprès des établissements de crédit (5) (DU) 2016 (€),Emprunts et dettes financières divers (DV) 2016 (€),Avances et acomptes reçus sur commandes en cours (DW) 2016 (€),Dettes fournisseurs et comptes rattachés (DX) 2016 (€),Dettes fiscales et sociales (DY) 2016 (€),Dettes sur immobilisations et comptes rattachés (DZ) 2016 (€),Autres dettes (EA) 2016 (€),dont comptes courants d'associés de l'exercice N (EA2) 2016 (€),Produits constatés d'avance (EB) 2016 (€),TOTAL (IV) (EC) 2016 (€),TOTAL GENERAL (I à V) (EE) 2016 (€),"(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2016 (€)",Chiffre d'affaires net (France) (FJ) 2016 (€),Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2016 (€),Chiffre d'affaires net (Total) (FL) 2016 (€),Subventions d'exploitation (FO) 2016 (€),"Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2016 (€)",Total des produits d'exploitation (2) (I) (FR) 2016 (€),Achats de marchandises (y compris droits de douane) (FS) 2016 (€),Variation de stock (marchandises) (FT) 2016 (€),Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2016 (€),Variation de stock (matières premières et approvisionnements) (FV) 2016 (€),Autres achats et charges externes (3) (6 bis) (FW) 2016 (€),"Impôts, taxes et versements assimilés (FX) 2016 (€)",Salaires et traitements (FY) 2016 (€),Charges sociales (10) (FZ) 2016 (€),Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2016 (€),Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2016 (€),Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2016 (€),Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2016 (€),Autres charges (12) (GE) 2016 (€),Total des charges d'exploitation (4) (II) (GF) 2016 (€),1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2016 (€),Total des produits financiers (V) (GP) 2016 (€),Intérêts et charges assimilées (GR) 2016 (€),Total des charges financières (VI) (GU) 2016 (€),Dotations financières aux amortissements et provisions (GQ) 2016 (€),Reprises sur provisions & transferts de charges (GM) 2016 (€),Total des produits exceptionnels (VII) (HD) 2016 (€),Reprises sur provisions & transferts de charges (HC) 2016 (€),Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2016 (€),Total des charges exceptionnelles (VIII) (HH) 2016 (€),4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2016 (€),5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2016 (€),Participation des salariés aux résultats de l'entreprise (HJ) 2016 (€),Impôts sur les bénéfices (HK) 2016 (€),Clients douteux ou litigieux - Montant brut (VA) 2016 (€),Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2016 (€),Impôts sur les bénéfices - Montant brut (8E) 2016 (€),T.V.A. - Montant brut (VW) 2016 (€),Emprunts remboursés en cours d’exercice (VK) 2016 (€),Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2016 (€),Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2016 (€),Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2016 (€),Effets portés à l’escompte et non échus (YS) 2016 (€),Sous‐traitance (YT) 2016 (€),Effectif moyen du personnel (YP) 2016,Ecarts de conversion passif (V) (ED) 2016 (€),Production stockée (FM) 2016 (€),Production immobilisée (FN) 2016 (€),(3) Dont Crédit-bail mobilier (HP) 2016 (€),(3) Dont Crédit-bail immobilier (HQ) 2016 (€),3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2016 (€),Ville,Nombre de mois de l'exercice comptable 2016,Notation NOTA-PME 2016,Catégorie juridique (Niveau II)
794993048,OTORYS / OTORYS,79499304800014,4759A,,,69290.0,01/08/2013,De 3 à 5 salariés,,0,43683,0,0,0,0,39229,0,10976,20764,0,0,374076,9512,454557,0,0,498240,10000,0,140773,242131,0,0,0,0,0,0,0,66882,63994,0,125234,0,0,256110,498240,0,1365650,0,1365650,1300,5133,1372119,670155,-28052,33,0,385495,15707,101469,23795,19228,0,2327,0,504,1190662,181457,14961,0,0,0,0,566,0,0,0,566,140773,0,56211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27094,0,196418,CRAPONNE,12,"8,3",Société par actions simplifiée
529406506,AGR ASCENSEURS,52940650600038,4329B,,,13015.0,03/01/2011,De 6 à 9 salariés,,0,4050,0,0,0,0,0,0,61294,77404,0,0,33216,0,171914,0,0,175964,30000,-31120,35072,33952,0,0,0,0,0,3535,0,41702,0,0,96775,0,0,142012,175964,0,0,0,456847,1947,0,458795,0,0,114710,0,138834,1857,123033,43891,304,0,0,0,121,422750,36044,0,0,192,0,0,0,0,0,781,0,35072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARSEILLE 15,12,"7,2",Société par actions simplifiée
338904352,SARL LES CHARPENTIERS,33890435200014,4391A,,,5000.0,01/10/1986,De 3 à 5 salariés,,0,40704,23082,0,0,0,0,1,58755,8974,0,24000,78134,0,192945,0,0,233649,7775,-3002,11286,107949,0,0,0,0,0,28871,0,48135,0,0,48695,8887,0,125701,233649,0,0,0,577159,0,0,587284,0,0,233029,-2246,64052,11084,166633,81679,19717,0,0,0,3,573951,13333,432,0,1451,0,0,0,0,0,17,0,11286,0,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GAP,12,"6,1",Société à responsabilité limitée (SARL)
652040809,LES PETITES MARIES / LES PETITES MARIE,65204080900046,3240Z,,,36000.0,01/01/1965,De 10 à 19 salariés,,0,54309,31824,0,4855,0,189585,34301,132036,130047,0,0,46248,6181,575079,0,0,629388,100000,0,-98483,389818,0,0,0,0,72984,88,10080,77726,73011,5300,380,0,0,239571,629390,0,1037048,58570,1095618,0,106052,1198195,364372,14260,50622,-10028,442551,6867,287151,101225,17508,0,86031,0,9258,1369817,-171622,6469,3814,7406,0,0,24287,0,0,5509,18777,-98483,0,-55303,156048,73011,0,0,57504,0,0,0,0,0,0,0,-3696,0,0,0,-172560,CHATEAUROUX,12,"2,9",Société par actions simplifiée
791246804,ADL LUBERON - LE MOULIN D'ANTOINE,79124680400011,1071C,,,4860.0,18/02/2013,De 6 à 9 salariés,,0,91400,4309,0,0,0,766,0,0,13497,0,0,60381,0,78953,0,0,170352,3000,20816,34416,58532,0,0,0,0,0,56898,0,17705,0,0,37217,2088,0,111821,170352,0,0,0,286241,0,0,295130,6520,-198,74874,-139,63739,2396,78042,25977,8454,0,0,0,216,259881,35249,9,0,2257,0,0,2886,0,0,261,0,34416,0,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIERREVERT,12,"7,8",Société à responsabilité limitée (SARL)
535339451,ESPACE FOR HOME / ESPACE FOR HOME,53533945100010,4759A,,,38000.0,05/10/2011,De 1 à 2 salariés,,8000,746,1575,0,0,0,0,0,23450,3491,0,0,24397,755,53669,0,0,62416,10000,3712,8504,23216,0,0,0,0,0,821,0,26999,11379,0,0,0,0,39200,62416,0,197034,0,197034,0,5462,194282,0,0,51331,0,119254,807,8042,4743,87,0,0,0,5,184267,10014,0,9,9,0,0,0,0,0,0,0,8504,0,1501,0,2594,1501,6085,0,0,0,0,0,0,0,0,-9500,0,0,0,10005,GRENOBLE,12,"6,4",Société à responsabilité limitée (SARL)
792312449,AKTE INVEST,79231244900020,7010Z,,,34740.0,18/03/2013,De 6 à 9 salariés,,0,957568,0,0,0,0,0,0,89291,298143,0,0,62083,4548,454066,0,0,1411634,800000,0,34429,1091259,0,0,0,0,0,87673,0,17412,61742,0,153549,0,0,320376,1411634,0,530729,0,530729,0,2722,533456,0,0,0,0,101677,26943,234287,125547,4728,0,0,0,0,493181,40275,4849,2863,2863,0,0,0,0,0,431,-431,34429,0,7401,0,33027,3534,12227,0,0,0,0,0,0,0,0,0,0,0,0,42261,VENDARGUES,12,,Société à responsabilité limitée (SARL)
488589656,TOTEM,48858965600021,7111Z,,,38210.0,01/01/2006,De 6 à 9 salariés,,0,165221,0,0,0,0,0,0,190567,22211,0,84000,56900,8497,362174,0,0,527395,152000,47479,2102,432632,0,0,0,0,10090,16550,0,9278,58845,0,0,0,0,94763,527395,0,430678,0,430678,0,3264,435483,0,0,0,0,106665,4154,207494,104597,9512,0,1500,0,4,433926,1557,1646,721,721,0,0,0,0,0,380,-380,2102,0,0,0,29474,0,26659,6626,0,0,0,0,0,5,0,0,0,0,0,2482,TULLINS,12,"5,4",Société par actions simplifiée
504445123,SCALENE ARCHITECTES,50444512300038,7111Z,,,31300.0,01/06/2008,De 10 à 19 salariés,,0,30185,0,0,4151,0,0,0,233442,9302,0,343,5924,1700,254862,0,0,285047,2000,-43799,55011,49108,0,0,0,0,32747,80434,0,41050,60087,0,21620,0,0,235939,285047,0,500680,0,500680,0,0,479600,0,0,0,0,108040,6369,167867,57347,8836,0,0,0,1892,350352,129248,0,1783,1783,0,0,0,0,0,72454,-72454,55011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21106,0,0,0,127465,TOULOUSE,12,"7,1",Société à responsabilité limitée (SARL)
812247450,S.A.R.L.U.  2S.T.D. - SERRANO SOCIETE TRAVAUX DIVERS,81224745000016,4321A,,,77190.0,01/07/2015,De 10 à 19 salariés,,0,7599,3754,0,0,0,0,5962,0,232486,0,0,0,2951,245155,0,0,252754,3000,0,79149,82149,0,0,0,0,0,4470,2598,88236,57900,0,17398,0,0,170604,252754,0,0,0,789037,0,0,789042,292854,-3754,292854,-3754,277874,2604,57272,19705,479,0,0,0,39533,686571,102471,0,33,33,0,0,0,0,0,771,-771,79149,0,22517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102438,DAMMARIE-LES-LYS,12,"3,5",Société à responsabilité limitée (SARL)
500236229,LOTICONSEIL,50023622900018,6810Z,,,37400.0,15/09/2007,De 1 à 2 salariés,,0,15369,655646,0,0,0,0,30055,0,39851,0,0,225534,0,951087,0,0,966456,20000,-6977,10000,27023,0,0,0,0,72064,710661,0,156426,280,0,0,0,0,939433,966456,0,846880,0,846880,0,0,846880,0,0,205650,504313,25167,1176,0,0,0,0,0,0,0,736307,110572,164,11237,11237,0,0,0,0,0,89500,-89500,10000,0,0,0,0,0,0,397664,0,0,0,0,-1290,0,0,0,0,0,0,99500,AMBOISE,12,"6,5",Société à responsabilité limitée (SARL)
428829980,GARAGE AUTO CONTACT SARL / AUTO CONTACT,42882998000039,4520A,,,90600.0,03/01/2000,De 3 à 5 salariés,,0,254728,0,0,5566,0,41131,0,69525,47696,0,0,4106,281,168306,0,0,423034,8000,-53277,58706,95154,0,0,0,0,91487,9089,0,96425,100174,0,13205,0,17500,327880,423034,47361,782995,6063,789058,0,0,776167,251394,-1458,0,0,216164,31957,164973,60361,16111,0,7755,0,2,747259,28909,0,5546,5546,0,0,37847,0,0,2503,35344,58706,0,0,10573,45342,0,47597,29034,0,0,0,0,0,0,0,-12911,0,27133,0,23363,GRANDVILLARS,12,"5,9",Société à responsabilité limitée (SARL)
488073966,PARANATURA / PARANATURA  PARAFEMINA,48807396600050,4645Z,,,31180.0,20/01/2006,De 3 à 5 salariés,,0,72933,0,0,0,0,198768,0,56259,10366,0,0,936,848,267178,0,0,340111,60000,-18630,-6586,35234,0,0,0,0,49256,39500,0,188222,27899,0,0,0,0,304877,340111,25227,802899,32079,834977,642,984,836633,533983,12945,0,0,178306,8429,78430,11977,14670,0,0,0,27,838766,-2133,0,2112,2112,0,0,1032,0,0,3374,-2342,-6586,0,0,0,10628,0,7193,8999,0,0,0,0,0,5,0,0,0,0,0,-4245,ROUFFIAC-TOLOSAN,12,"2,7",Société à responsabilité limitée (SARL)
791761000,ZENITUDE LOURDES,79176100000029,5510Z,,,65100.0,08/02/2013,De 6 à 9 salariés,,0,16365,0,0,0,0,0,0,23205,51800,0,0,124229,3160,202396,0,0,218760,10000,-1235,26652,35417,0,0,0,0,0,4720,16715,95816,66091,0,0,0,0,183343,218760,0,755004,111,755115,0,3546,758674,1530,0,11006,0,435465,39700,152985,41262,4094,0,19348,0,26148,731542,27131,0,0,0,0,0,0,0,0,0,0,26652,0,479,41394,30373,0,6141,0,0,0,0,0,0,6,0,0,0,0,0,27131,LOURDES,12,7,Société à responsabilité limitée (SARL)
479428716,EDEN,47942871600019,6420Z,,,37800.0,28/10/2004,De 10 à 19 salariés,,0,777113,0,0,0,0,0,0,339036,492556,0,0,242356,1415,1075364,0,0,1852477,700000,788293,73450,1631743,0,0,0,0,168,55606,0,3748,111419,0,49794,0,0,220734,1852477,0,513313,0,513313,0,1110,514423,0,0,0,0,32180,22826,443298,68644,2386,0,0,0,2,569336,-54913,130151,1717,1717,0,0,0,0,0,71,-71,73450,0,0,0,37680,0,60964,0,0,0,0,0,0,5,0,0,0,0,0,73521,NOUATRE,12,"6,6",Société à responsabilité limitée (SARL)
319051421,APPEL 24 SUR 24,31905142100034,8220Z,,,91000.0,01/03/1980,De 10 à 19 salariés,,0,17155,0,0,0,0,0,0,124190,34262,0,0,158250,3865,320570,0,0,337725,38112,100824,87431,230180,0,0,0,0,0,1664,0,51965,52828,0,0,0,1086,107544,337725,0,811205,0,811205,0,106129,917358,0,0,0,0,563598,27596,224354,33657,2428,0,0,0,5971,857605,59753,2,0,0,0,0,82167,71025,0,25000,57167,87431,0,29492,0,13505,0,25473,0,0,0,0,0,270080,10,0,0,0,0,0,59755,EVRY-COURCOURONNES,12,"7,4",Société à responsabilité limitée (SARL)
533887675,DEETEC EU : (DESIGN ECOLOGIE ET TECHNIQUE EUROPE),53388767500015,8299Z,,,81660.0,01/08/2011,0 salarié pendant l'année,,0,119300,0,0,0,0,0,30009,61181,43878,0,0,166950,0,302017,0,0,421317,1000,81037,33418,115555,0,0,0,0,0,118541,0,178317,0,0,8905,523,0,305762,421317,0,0,0,408942,0,0,410859,270804,0,0,0,82527,1948,12415,1886,700,0,0,0,1001,371280,39580,333,0,460,0,0,0,0,0,0,0,33418,0,6035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PONT-DE-LARN,12,"7,1",Société à responsabilité limitée (SARL)
509908380,L'ARAGONAISE,50990838000025,8122Z,,,75010.0,09/01/2009,De 10 à 19 salariés,,0,375957,0,0,0,0,0,0,138914,58232,0,0,367195,1228,565569,0,0,941526,70000,0,103069,729524,0,0,0,0,0,74141,451,37855,99556,0,0,0,0,212002,941526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PARIS 10,12,"6,5",Société par actions simplifiée
791434285,DREAMING BLUE,79143428500015,8129B,,,83380.0,26/02/2013,De 10 à 19 salariés,,0,375162,0,0,4382,0,20362,0,25164,5556,0,0,62098,592,118156,0,0,493319,8000,0,45770,100767,0,0,0,0,123560,206336,0,12164,50490,0,0,0,0,392551,493319,0,586496,0,586496,0,14559,601481,162427,3962,66,0,113172,4677,225851,44690,1286,0,0,0,164,556299,45182,0,3769,3769,0,0,13230,0,0,349,12881,45770,0,8524,0,0,0,0,0,0,0,0,0,0,0,0,370,0,16244,0,41412,ROQUEBRUNE-SUR-ARGENS,12,"6,4",Société à responsabilité limitée (SARL)
814744363,LIMON IT,81474436300031,6202A,,,42000.0,01/12/2015,De 3 à 5 salariés,,0,405,4921,0,0,0,0,0,43148,270,0,0,5301,642,54281,0,0,54686,1000,0,29548,30548,0,0,0,0,0,0,0,232,0,0,23907,4772,0,24138,54686,0,0,0,188862,0,0,193783,0,0,0,0,34633,567,120000,3660,804,0,0,0,434,160097,33686,0,0,0,0,0,0,0,0,0,0,29548,0,4138,0,0,0,0,0,0,0,0,0,0,0,0,4921,0,0,0,0,SAINT-ETIENNE,12,"7,4",Société à responsabilité limitée (SARL)
750341901,VAUBAN CLUB,75034190100015,5630Z,,,17410.0,16/03/2012,0 salarié à la fin de l'année,,0,713142,0,0,0,0,15067,816,8172,25108,0,305,1067,2472,53008,0,0,766150,10000,108127,27048,146175,0,0,0,0,153515,424362,7875,27240,6983,0,0,0,0,619975,766150,4173,677994,0,677994,0,431,678426,125945,14722,0,0,320504,8781,84126,16910,37827,0,0,0,22665,631480,46946,197,8082,8082,0,0,1731,0,0,2240,-509,27048,0,11504,0,3025,0,3471,0,0,0,0,0,0,6,0,0,0,0,0,39062,SAINT-MARTIN-DE-RE,12,"6,2",Société par actions simplifiée
480035377,DELTA CONSEIL,48003537700021,6622Z,,,68720.0,12/11/2004,0 salarié à la fin de l'année,,0,1940,0,0,0,0,0,0,33698,0,0,368608,75169,2394,479871,0,0,481811,8000,79,123252,402831,0,0,0,0,770,8509,0,37946,31754,0,0,0,0,78980,481811,770,666238,0,666238,0,566,666805,0,0,0,0,306115,7393,149062,20216,1067,0,0,0,0,483856,182949,0,1553,7944,6391,0,0,0,0,0,0,123252,0,51752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175004,ZILLISHEIM,12,"9,3",Société à responsabilité limitée (SARL)
796581114,BAUCINE S A,79658111400017,6820B,,,74110.0,01/01/1965,De 6 à 9 salariés,,0,3892553,0,0,0,0,0,0,350088,3172833,0,7303,1009215,5063,4544501,0,0,8437055,500000,0,169980,4864633,0,0,0,0,0,2527327,0,61623,291948,0,612695,0,78829,3572422,8437055,0,812867,0,812867,0,15629,1010151,0,0,7634,0,171092,22069,337000,142402,89555,0,0,0,498,770250,239901,43938,27917,27917,0,0,41683,0,0,45355,-3672,169980,0,82271,0,74715,9584,52586,0,0,0,0,0,0,0,0,0,0,0,0,255923,MORZINE,12,"8,2",Société par actions simplifiée
334054095,SOC NOUVELLE INTERFUNK GROSSMANN,33405409500024,4759A,,,57400.0,01/11/1985,De 3 à 5 salariés,,0,110505,0,0,0,0,17506,0,139283,94537,0,0,563,21684,273574,0,0,384079,7622,62014,17142,105071,0,0,0,0,98781,0,0,124583,52614,0,3029,0,0,279007,384079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SARREBOURG,12,"4,6",Société à responsabilité limitée (SARL)
500759477,ALPES AXEO SERVICES,50075947700051,9609Z,,,5000.0,15/10/2007,De 20 à 49 salariés,,0,32784,3085,0,0,0,0,0,68455,155373,0,0,3906,3837,234658,0,0,267443,7000,0,41961,96979,0,0,0,0,0,0,0,51112,0,0,119351,0,0,170463,267443,0,0,0,581900,5374,0,587297,0,0,0,418,168184,9938,335661,25346,3671,0,0,0,3327,546549,40748,0,0,292,0,0,1623,0,0,117,0,41961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GAP,12,"6,5",Société à responsabilité limitée (SARL)
747220895,FRERAULT EXPERTISES,74722089500094,6831Z,,,73000.0,01/01/1972,De 6 à 9 salariés,,0,83543,0,0,0,0,0,0,201064,84579,0,176039,34341,7369,503393,0,0,586936,62400,0,20332,306848,0,0,0,0,258,49033,57521,46812,117350,1981,7132,0,0,280088,586936,258,873175,0,873175,0,23308,896570,0,0,0,0,460329,9759,301993,71862,13295,0,0,0,19742,876980,19591,4191,504,504,0,0,13990,1500,0,12704,1286,20332,0,4232,2835,32733,0,56543,769,0,0,0,0,0,0,0,0,0,0,0,23278,CHAMBERY,12,"5,9",Société à responsabilité limitée (SARL)
518399282,SOCIETE DE MONTAGE ET SERVICES,51839928200038,5210B,,,77970.0,06/11/2009,De 6 à 9 salariés,,0,16280,0,0,0,0,0,0,115011,23905,0,60000,116657,0,315573,0,0,331853,8000,0,17021,228900,0,0,0,0,0,2139,0,13218,87508,0,88,0,0,102953,331853,0,603349,0,603349,833,20492,624676,0,0,0,0,175748,10417,312687,107269,7216,0,0,0,1,613337,11338,0,149,149,0,0,10833,0,0,4093,6741,17021,0,909,0,38624,0,24572,0,0,0,0,0,18702,7,0,0,0,36455,0,11189,PECY,12,"6,4",Société à responsabilité limitée (SARL)
540046927,BELA & C,54004692700013,9200Z,,,75017.0,22/02/2012,De 3 à 5 salariés,,0,385871,0,0,0,0,755,0,118375,49414,0,150000,305655,19970,644171,0,0,1030042,40000,384713,19064,963963,0,0,0,0,737,4683,0,10085,50573,0,0,0,0,66079,1030042,737,484846,0,484846,0,366,485217,5630,135,0,0,170955,4393,130151,46400,19196,0,0,0,43934,420796,64420,683,0,0,0,0,0,0,0,0,0,19064,0,46040,0,21673,265,14500,0,0,0,0,0,0,3,0,0,0,0,0,65104,PARIS 17,12,8,Société par actions simplifiée
447775529,MARKET PROD,44777552900038,8230Z,,,69002.0,14/03/2003,De 1 à 2 salariés,,0,76022,0,0,0,0,0,0,34098,18924,0,0,61046,16450,130518,0,0,206540,7500,0,9078,72330,0,0,0,0,32585,14950,0,5407,32802,0,6484,0,41983,134210,206540,0,535892,11470,547362,0,2660,550773,25125,0,0,0,369727,2343,101735,33768,3736,0,1446,0,2491,540371,10402,0,765,765,0,0,0,0,0,0,0,9078,0,558,3862,18496,0,2242,8084,0,0,0,0,0,0,0,0,0,0,0,9636,LYON 2EME,12,"5,5",Société à responsabilité limitée (SARL)
809523236,BEMOD,80952323600010,4771Z,,,35500.0,05/02/2015,De 3 à 5 salariés,,0,128747,599,0,0,0,0,0,156,3486,0,0,53520,166,57927,0,0,186675,8000,0,14059,22059,0,0,0,0,125742,346,0,17355,21174,0,0,0,0,164616,186675,0,193373,0,193373,0,4220,197600,115625,-599,813,0,28344,2668,27736,4735,1363,0,0,0,84,180769,16830,0,493,493,0,0,0,0,0,0,0,14059,0,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16338,VITRE,12,,Société à responsabilité limitée (SARL)
539142877,AIN RATABLE FERMETURES,53914287700015,4332A,,,1150.0,12/01/2012,,,0,1608,54655,0,0,0,0,0,26561,48330,0,0,76452,3450,209449,0,0,211057,6500,0,4462,67750,0,0,0,0,0,0,0,43486,0,0,99820,3858,0,143306,211057,0,0,0,530893,0,0,570312,0,0,388500,50,68416,771,53700,42926,1039,8427,0,0,679,564506,5806,0,0,0,0,0,0,0,0,90,0,4462,0,1254,0,0,0,0,0,0,0,0,0,0,0,0,39355,0,0,0,0,CHAZEY-SUR-AIN,12,"5,5",Société à responsabilité limitée (SARL)
799197165,LA MAISON BLEUE - PARIS 18,79919716500035,8891A,,,92100.0,11/12/2013,De 20 à 49 salariés,,0,0,0,0,0,0,0,0,527352,4596,0,0,13735,0,545683,0,0,545683,1,121130,116676,237807,0,0,0,0,0,0,0,18983,88597,0,200296,0,0,307876,545683,0,904031,0,904031,0,15572,921762,0,0,0,0,130862,65510,430350,132771,0,0,0,0,46,759538,162223,0,0,0,0,0,0,0,0,14,-14,116676,0,45533,0,38774,0,0,0,0,0,0,0,30824,20,0,0,0,0,0,162223,BOULOGNE-BILLANCOURT,12,"6,7",Société à responsabilité limitée (SARL)
791696966,I.B DIFFUSION,79169696600013,4642Z,,,93300.0,01/02/2013,De 3 à 5 salariés,,0,24016,0,0,0,0,115040,0,86156,4575,0,0,11106,0,216877,0,0,240893,8000,66294,10767,85861,0,0,0,0,15000,69950,0,54393,15689,0,0,0,0,155032,240893,0,419887,0,419887,0,0,419911,231678,13353,0,0,108643,15078,32613,4338,1622,0,0,0,21,407346,12566,2,2,2,0,0,0,0,0,242,-242,10767,0,1557,0,12444,1557,124,0,0,0,0,0,332,2,0,0,0,0,0,12566,AUBERVILLIERS,12,"4,6",Société à responsabilité limitée (SARL)
490225216,BOUCHERIE FRONTON,49022521600012,4722Z,,,31260.0,01/01/2006,De 3 à 5 salariés,,0,77519,0,0,0,0,1886,0,0,1369,0,0,87150,600,91005,0,0,168524,85000,0,6903,133459,0,0,0,0,0,0,0,15091,0,0,19973,7131,0,35065,168524,0,0,0,330943,0,0,330966,217667,3148,1995,0,22815,881,69686,8411,527,0,0,0,54,325185,5781,1524,0,0,0,0,0,0,0,401,0,6903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAZERES-SUR-SALAT,12,"6,6",Société à responsabilité limitée (SARL)
529467680,PROSIM,52946768000011,4322A,,,93110.0,17/12/2010,De 6 à 9 salariés,,0,34288,29378,0,0,0,0,0,170571,22254,0,0,36834,4326,263363,0,0,297651,15000,11254,29533,75821,0,0,0,0,60524,8981,0,86587,65739,0,0,0,0,221830,297651,0,800762,0,800762,4055,0,804817,0,0,169359,8578,263799,4268,204133,110334,7089,0,0,0,5,767566,37251,35,3896,3896,0,0,0,0,0,1529,-1529,29533,0,2327,0,37407,3927,24137,24939,0,0,0,0,121369,7,0,0,0,0,16155,33390,ROSNY-SOUS-BOIS,12,"5,5",Société par actions simplifiée
448522151,HXP,44852215100027,6420Z,,,60128.0,12/03/2003,0 salarié à la fin de l'année,,0,5399242,0,0,0,0,0,0,88843,404131,0,0,199869,16974,709816,0,0,6109058,514800,57552,2490700,5358179,0,0,0,0,471505,150390,0,37533,88951,0,2500,0,0,750879,6109058,0,679000,0,679000,0,72230,751239,0,0,0,0,84025,59513,184470,79696,180934,0,0,0,224,588862,162376,2151863,12147,12147,0,0,500000,0,0,192665,307335,2490700,0,118727,0,34822,15480,20973,163501,0,0,0,0,0,0,0,0,0,0,0,2302092,PLAILLY,12,"9,1",Société par actions simplifiée
338525223,SARL OPTION'71 / HAIRCOIF,33852522300016,9602A,,,71100.0,30/05/1986,De 10 à 19 salariés,,0,142804,0,0,0,0,25010,1728,89,145576,0,0,74664,3291,250358,0,0,393162,7622,70922,80317,159624,0,0,0,0,51022,44002,0,58716,79376,0,0,0,423,233538,393162,13937,681184,0,681184,0,0,681197,72136,-1567,694,0,142669,8708,247987,60335,38889,0,0,0,42,569894,111304,2933,1477,1477,0,0,3425,0,0,2118,1307,80317,0,33750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112760,CHALON-SUR-SAONE,12,8,Société à responsabilité limitée (SARL)
